user_id,signup_date,country,age_band,acquisition_channel,device_type,risk_score,kyc_required,referred,incentive_offered
7259,2025-01-13,Germany,18-24,paid_social,iOS,0.544,True,False,False
7260,2025-01-18,Spain,18-24,referral,Web,0.384,True,True,True
7261,2025-01-19,Germany,25-34,paid_social,iOS,0.454,True,False,True
7262,2025-01-10,Germany,55+,referral,iOS,0.435,True,True,False
7263,2025-03-09,Germany,35-44,paid_social,Android,0.614,True,False,False
7264,2025-03-28,UK,35-44,paid_social,Android,0.354,True,False,False
7265,2025-02-16,Spain,35-44,organic,iOS,0.314,True,False,False
7266,2025-02-23,UK,45-54,organic,Android,0.623,True,False,False
7267,2025-03-11,France,35-44,paid_social,Android,0.598,True,False,True
7268,2025-02-07,UK,25-34,organic,Android,0.534,True,False,False
7269,2025-02-12,UK,25-34,organic,Android,0.734,True,False,False
7270,2025-02-23,UK,25-34,organic,iOS,0.826,True,False,False
7271,2025-01-28,Ghana,18-24,affiliate,Android,0.672,True,False,True
7272,2025-01-06,UK,18-24,paid_social,Android,0.315,True,False,True
7273,2025-02-21,UK,25-34,referral,iOS,0.6,True,True,True
7274,2025-03-15,UK,18-24,affiliate,iOS,0.47,True,False,True
7275,2025-01-07,Spain,18-24,paid_social,Android,0.349,True,False,False
7276,2025-01-20,Germany,45-54,paid_social,iOS,0.317,True,False,True
7277,2025-01-24,Nigeria,25-34,paid_search,Android,0.498,True,False,True
7278,2025-03-14,Spain,35-44,paid_social,iOS,0.597,True,False,True
7279,2025-02-15,France,18-24,referral,Android,0.698,True,True,True
7280,2025-02-18,Spain,55+,referral,iOS,0.571,True,True,True
7281,2025-02-28,UK,35-44,paid_search,Android,0.553,True,False,False
7282,2025-01-25,Nigeria,45-54,referral,Android,0.413,True,True,True
7283,2025-03-06,Nigeria,25-34,paid_search,iOS,0.489,True,False,True
7284,2025-01-03,UK,35-44,paid_search,Web,0.181,True,False,True
7285,2025-01-11,France,25-34,paid_search,Android,0.552,True,False,False
7286,2025-03-15,UK,25-34,organic,Android,0.528,True,False,False
7287,2025-03-01,France,35-44,organic,iOS,0.795,True,False,False
7288,2025-01-16,Spain,18-24,paid_social,Android,0.443,True,False,False
7289,2025-02-09,Nigeria,18-24,organic,Android,0.664,True,False,True
7290,2025-01-05,Germany,45-54,referral,iOS,0.365,True,True,True
7291,2025-03-02,Spain,18-24,organic,Web,0.755,True,False,False
7292,2025-03-10,Spain,35-44,organic,iOS,0.711,True,False,False
7293,2025-01-26,UK,18-24,paid_search,Android,0.654,True,False,True
7294,2025-02-01,France,25-34,organic,Android,0.461,False,False,False
7295,2025-01-22,Spain,25-34,organic,iOS,0.41,True,False,False
7296,2025-02-05,Spain,25-34,organic,Android,0.383,False,False,False
7297,2025-01-25,Nigeria,35-44,paid_social,iOS,0.275,True,False,False
7298,2025-01-23,UK,45-54,organic,Android,0.534,True,False,False
7299,2025-02-08,UK,18-24,paid_social,Android,0.405,True,False,False
7300,2025-03-19,UK,25-34,organic,Android,0.519,True,False,False
7301,2025-03-10,UK,35-44,organic,iOS,0.481,True,False,False
7302,2025-01-27,Germany,18-24,organic,Web,0.257,True,False,False
7303,2025-03-26,Ghana,18-24,organic,Android,0.641,True,False,False
7304,2025-01-19,Germany,25-34,referral,Android,0.467,True,True,True
7305,2025-03-23,Spain,35-44,paid_search,iOS,0.605,True,False,False
7306,2025-01-28,Germany,25-34,paid_social,Android,0.24,True,False,False
7307,2025-02-18,Germany,18-24,referral,iOS,0.312,True,True,True
7308,2025-01-19,Ghana,55+,organic,Android,0.379,True,False,False
7309,2025-03-10,Spain,45-54,referral,iOS,0.494,True,True,True
7310,2025-01-29,Germany,35-44,paid_social,iOS,0.431,True,False,True
7311,2025-03-20,Nigeria,35-44,paid_social,iOS,0.696,True,False,True
7312,2025-01-08,Germany,45-54,referral,iOS,0.636,True,True,True
7313,2025-02-15,UK,35-44,organic,Android,0.318,True,False,False
7314,2025-01-15,Germany,35-44,paid_social,Android,0.98,True,False,False
7315,2025-03-22,Spain,25-34,paid_search,Web,0.435,True,False,False
7316,2025-02-07,Germany,18-24,paid_social,iOS,0.682,True,False,False
7317,2025-03-02,Ghana,35-44,organic,iOS,0.399,True,False,False
7318,2025-03-21,France,35-44,organic,iOS,0.562,True,False,False
7319,2025-02-18,Germany,25-34,affiliate,Android,0.621,True,False,True
7320,2025-01-06,Ghana,25-34,paid_search,Web,0.179,True,False,True
7321,2025-01-20,Germany,35-44,organic,iOS,0.764,True,False,False
7322,2025-01-20,Germany,25-34,organic,iOS,0.309,True,False,True
7323,2025-03-24,UK,35-44,paid_social,Web,0.387,True,False,False
7324,2025-03-23,Germany,18-24,organic,Android,0.341,True,False,False
7325,2025-02-12,Germany,25-34,organic,iOS,0.348,True,False,False
7326,2025-03-22,UK,55+,affiliate,iOS,0.356,True,False,True
7327,2025-01-23,France,45-54,organic,iOS,0.235,True,False,False
7328,2025-03-03,UK,45-54,organic,iOS,0.587,True,False,False
7329,2025-02-05,UK,35-44,paid_social,Android,0.471,True,False,True
7330,2025-01-22,France,25-34,organic,Android,0.425,True,False,False
7331,2025-01-23,UK,35-44,organic,iOS,0.633,False,False,False
7332,2025-02-07,France,25-34,paid_social,Android,0.768,True,False,True
7333,2025-01-31,Spain,25-34,paid_social,iOS,0.169,True,False,False
7334,2025-01-20,Germany,25-34,paid_search,iOS,0.742,True,False,True
7335,2025-01-31,UK,25-34,referral,iOS,0.446,True,True,True
7336,2025-01-12,Germany,25-34,referral,iOS,0.207,True,True,True
7337,2025-03-29,UK,25-34,paid_social,Web,0.524,True,False,False
7338,2025-02-04,France,25-34,paid_social,iOS,0.429,True,False,False
7339,2025-01-10,Spain,18-24,referral,iOS,0.605,True,True,True
7340,2025-02-21,France,25-34,organic,Android,0.476,True,False,False
7341,2025-03-21,Germany,18-24,paid_social,iOS,0.514,True,False,True
7342,2025-02-02,Nigeria,45-54,organic,iOS,0.372,True,False,False
7343,2025-03-18,UK,18-24,organic,iOS,0.265,True,False,False
7344,2025-02-24,Ghana,35-44,affiliate,iOS,0.584,True,False,True
7345,2025-03-08,Ghana,18-24,organic,iOS,0.356,True,False,False
7346,2025-01-27,Germany,45-54,paid_search,Android,0.522,True,False,True
7347,2025-01-04,UK,35-44,organic,iOS,0.717,True,False,False
7348,2025-02-01,UK,45-54,paid_social,iOS,0.421,True,False,False
7349,2025-03-25,Nigeria,45-54,referral,Android,0.576,True,True,True
7350,2025-03-13,UK,35-44,paid_search,iOS,0.444,True,False,False
7351,2025-03-12,Ghana,18-24,referral,iOS,0.384,True,True,True
7352,2025-03-21,France,25-34,paid_search,iOS,0.169,True,False,False
7353,2025-02-03,Germany,25-34,referral,iOS,0.443,True,True,True
7354,2025-01-29,France,45-54,referral,Android,0.42,True,True,True
7355,2025-03-25,UK,45-54,organic,iOS,0.293,True,False,False
7356,2025-02-21,Germany,25-34,referral,iOS,0.084,False,True,True
7357,2025-01-27,Nigeria,35-44,organic,Android,0.149,True,False,False
7358,2025-01-26,UK,25-34,paid_search,Android,0.771,True,False,True
7359,2025-03-20,Nigeria,35-44,organic,Android,0.457,False,False,False
7360,2025-01-05,Nigeria,25-34,paid_search,iOS,0.191,True,False,False
7361,2025-01-06,UK,25-34,affiliate,iOS,0.342,True,False,False
7362,2025-03-08,France,45-54,referral,iOS,0.452,True,True,True
7363,2025-01-01,UK,18-24,paid_social,iOS,0.531,True,False,False
7364,2025-01-16,France,35-44,affiliate,iOS,0.408,True,False,True
7365,2025-03-31,Nigeria,35-44,paid_search,Android,0.814,True,False,False
7366,2025-02-08,Ghana,25-34,organic,Web,0.822,True,False,False
7367,2025-03-07,Nigeria,25-34,referral,Android,0.519,True,True,True
7368,2025-02-13,UK,18-24,organic,iOS,0.384,True,False,False
7369,2025-01-09,France,25-34,referral,Android,0.519,True,True,True
7370,2025-01-17,UK,45-54,organic,iOS,0.211,True,False,False
7371,2025-03-10,Ghana,18-24,paid_search,Android,0.63,True,False,False
7372,2025-01-09,UK,18-24,paid_search,Android,0.481,True,False,True
7373,2025-02-23,UK,25-34,paid_search,Android,0.233,True,False,True
7374,2025-02-01,UK,25-34,organic,iOS,0.345,True,False,False
7375,2025-02-03,UK,25-34,organic,Android,0.553,True,False,False
7376,2025-03-27,UK,35-44,organic,Android,0.15,True,False,False
7377,2025-02-24,UK,25-34,referral,Android,0.289,True,True,True
7378,2025-02-25,Ghana,35-44,paid_search,Android,0.366,True,False,True
7379,2025-02-01,Spain,25-34,organic,iOS,0.626,True,False,False
7380,2025-02-04,UK,25-34,organic,Android,0.759,True,False,False
7381,2025-03-03,Spain,25-34,organic,iOS,0.518,True,False,False
7382,2025-01-04,Germany,25-34,paid_search,iOS,0.0,True,False,False
7383,2025-01-22,Spain,25-34,paid_search,Android,0.249,True,False,False
7384,2025-02-24,Germany,35-44,organic,iOS,1.0,True,False,False
7385,2025-02-26,France,55+,affiliate,iOS,0.478,True,False,True
7386,2025-01-09,Germany,18-24,organic,iOS,0.0,True,False,False
7387,2025-03-12,UK,25-34,paid_search,Android,0.877,True,False,False
7388,2025-02-18,France,35-44,paid_social,Web,0.21,True,False,False
7389,2025-01-22,Spain,18-24,paid_search,Android,0.553,True,False,False
7390,2025-03-09,Spain,35-44,organic,Android,0.244,True,False,False
7391,2025-03-31,Germany,25-34,paid_search,iOS,0.846,True,False,False
7392,2025-02-08,France,45-54,paid_social,iOS,0.195,True,False,True
7393,2025-01-26,Spain,25-34,referral,iOS,0.345,True,True,True
7394,2025-01-27,UK,18-24,paid_search,iOS,0.639,True,False,True
7395,2025-02-23,UK,35-44,referral,Web,0.35,True,True,True
7396,2025-01-05,Germany,18-24,paid_social,iOS,0.538,True,False,True
7397,2025-02-13,UK,35-44,paid_social,iOS,0.6,True,False,True
7398,2025-01-03,Germany,35-44,organic,Android,0.482,True,False,False
7399,2025-01-04,UK,25-34,referral,Android,0.25,True,True,True
7400,2025-02-08,France,25-34,organic,Android,0.308,True,False,False
7401,2025-03-09,Spain,25-34,paid_search,iOS,0.381,True,False,False
7402,2025-03-21,Spain,25-34,paid_social,Web,0.556,True,False,False
7403,2025-01-08,Spain,35-44,affiliate,iOS,0.596,True,False,False
7404,2025-01-22,Germany,35-44,paid_search,iOS,0.487,True,False,False
7405,2025-02-07,Nigeria,25-34,organic,Android,0.576,True,False,False
7406,2025-02-21,Spain,35-44,affiliate,Web,0.164,True,False,True
7407,2025-03-30,France,35-44,referral,Web,0.504,True,True,True
7408,2025-03-03,UK,35-44,paid_social,Android,0.438,True,False,False
7409,2025-02-18,France,25-34,paid_search,Android,0.539,True,False,True
7410,2025-01-06,France,25-34,paid_search,iOS,0.585,True,False,True
7411,2025-01-08,Spain,25-34,affiliate,Android,0.261,True,False,True
7412,2025-01-14,Spain,35-44,organic,Android,0.43,True,False,False
7413,2025-03-01,Nigeria,35-44,referral,iOS,0.69,False,True,True
7414,2025-01-30,Nigeria,45-54,paid_social,iOS,0.505,True,False,False
7415,2025-01-22,France,18-24,affiliate,Android,0.432,False,False,False
7416,2025-03-02,Nigeria,35-44,paid_social,iOS,0.231,True,False,False
7417,2025-03-15,Nigeria,45-54,paid_search,Web,0.548,False,False,False
7418,2025-02-09,UK,18-24,referral,Android,0.2,False,True,True
7419,2025-03-21,France,18-24,affiliate,Android,0.418,True,False,True
7420,2025-03-08,UK,18-24,referral,iOS,0.362,True,True,True
7421,2025-03-06,UK,25-34,paid_search,Android,0.521,True,False,False
7422,2025-03-20,UK,25-34,paid_search,Android,0.342,True,False,True
7423,2025-01-17,Germany,18-24,referral,iOS,0.391,True,True,True
7424,2025-03-10,UK,25-34,paid_social,iOS,0.286,False,False,True
7425,2025-03-28,UK,35-44,organic,Android,0.405,True,False,False
7426,2025-03-31,UK,45-54,organic,iOS,0.489,True,False,True
7427,2025-02-22,Spain,35-44,organic,iOS,0.387,True,False,False
7428,2025-03-09,Ghana,45-54,organic,iOS,0.394,True,False,False
7429,2025-03-21,Nigeria,25-34,paid_search,iOS,0.48,True,False,False
7430,2025-03-18,Germany,35-44,affiliate,Android,0.63,True,False,False
7431,2025-03-22,UK,25-34,paid_social,iOS,0.584,True,False,False
7432,2025-03-16,Ghana,45-54,organic,Android,0.217,True,False,False
7433,2025-02-04,UK,45-54,paid_social,Android,0.588,True,False,True
7434,2025-03-07,Nigeria,35-44,paid_search,Android,0.696,True,False,True
7435,2025-02-06,Spain,25-34,referral,Android,0.577,True,True,True
7436,2025-03-14,France,25-34,referral,iOS,0.016,True,True,True
7437,2025-03-14,UK,25-34,organic,iOS,0.498,False,False,False
7438,2025-03-26,UK,18-24,affiliate,Android,0.699,True,False,True
7439,2025-02-22,France,18-24,organic,Android,0.369,True,False,True
7440,2025-02-12,Germany,25-34,paid_social,Android,0.972,True,False,True
7441,2025-01-15,Ghana,18-24,referral,Android,0.058,True,True,True
7442,2025-02-27,France,45-54,referral,iOS,0.476,True,True,True
7443,2025-02-20,Germany,35-44,organic,Android,0.58,True,False,False
7444,2025-02-16,UK,35-44,organic,Web,0.481,True,False,False
7445,2025-03-02,Germany,25-34,organic,Web,0.478,True,False,False
7446,2025-03-18,UK,18-24,organic,Web,0.263,True,False,False
7447,2025-01-14,Spain,25-34,organic,iOS,0.346,True,False,False
7448,2025-02-08,France,45-54,organic,Android,0.553,True,False,False
7449,2025-03-07,Ghana,18-24,paid_social,iOS,0.07,True,False,False
7450,2025-03-15,Germany,35-44,organic,iOS,0.613,True,False,False
7451,2025-03-12,UK,18-24,paid_search,Android,0.429,True,False,False
7452,2025-03-13,Ghana,25-34,paid_social,iOS,0.549,True,False,True
7453,2025-03-18,Spain,18-24,organic,iOS,0.602,True,False,False
7454,2025-03-28,Spain,25-34,paid_social,iOS,1.0,True,False,True
7455,2025-02-24,France,18-24,referral,iOS,0.702,False,True,True
7456,2025-01-23,Ghana,45-54,paid_social,iOS,0.234,True,False,False
7457,2025-02-20,UK,18-24,paid_search,Android,0.839,True,False,False
7458,2025-03-05,Germany,25-34,paid_social,iOS,0.0,True,False,True
7459,2025-01-10,Spain,18-24,paid_social,Android,0.37,True,False,False
7460,2025-03-10,UK,55+,paid_social,Android,0.481,True,False,True
7461,2025-02-18,Ghana,35-44,referral,iOS,0.392,True,True,True
7462,2025-03-26,Germany,35-44,referral,Android,0.501,True,True,True
7463,2025-01-20,UK,25-34,paid_search,iOS,0.42,True,False,True
7464,2025-03-23,UK,45-54,paid_search,Android,0.681,True,False,True
7465,2025-02-10,Ghana,18-24,referral,Web,0.363,True,True,True
7466,2025-02-21,Spain,35-44,paid_social,Web,0.429,True,False,True
7467,2025-03-01,UK,35-44,paid_social,Android,0.769,True,False,False
7468,2025-02-22,UK,18-24,organic,Android,0.624,True,False,False
7469,2025-03-23,UK,18-24,organic,iOS,0.419,True,False,False
7470,2025-01-16,UK,25-34,paid_social,Web,0.535,True,False,True
7471,2025-03-07,Spain,18-24,referral,iOS,0.787,True,True,True
7472,2025-03-29,UK,25-34,paid_search,Android,0.201,True,False,False
7473,2025-01-20,UK,25-34,affiliate,Android,0.254,True,False,True
7474,2025-01-23,UK,18-24,referral,Android,0.347,True,True,True
7475,2025-02-12,France,35-44,referral,Android,0.489,True,True,True
7476,2025-03-07,Spain,25-34,referral,iOS,0.624,True,True,True
7477,2025-03-28,Spain,35-44,organic,iOS,0.312,True,False,False
7478,2025-03-13,France,25-34,paid_search,Android,0.281,False,False,True
7479,2025-03-13,Nigeria,25-34,organic,Web,0.214,True,False,True
7480,2025-02-09,Germany,25-34,paid_search,iOS,0.28,True,False,True
7481,2025-02-28,Ghana,45-54,organic,Android,0.332,True,False,False
7482,2025-01-20,France,25-34,referral,Android,0.061,True,True,True
7483,2025-02-11,UK,35-44,referral,iOS,0.349,True,True,True
7484,2025-01-18,Ghana,35-44,organic,iOS,0.261,True,False,False
7485,2025-01-03,France,25-34,paid_search,Android,0.42,True,False,True
7486,2025-03-19,Spain,18-24,paid_social,iOS,0.756,True,False,False
7487,2025-03-14,UK,18-24,paid_social,Android,0.163,True,False,False
7488,2025-02-15,Germany,25-34,affiliate,iOS,0.633,True,False,False
7489,2025-01-02,Ghana,35-44,organic,Android,0.75,True,False,False
7490,2025-01-09,UK,35-44,organic,iOS,0.624,True,False,False
7491,2025-01-11,UK,35-44,referral,Android,0.512,True,True,True
7492,2025-03-06,UK,18-24,organic,iOS,0.687,True,False,False
7493,2025-01-19,Germany,35-44,referral,iOS,0.564,True,True,True
7494,2025-01-23,Ghana,25-34,organic,Android,0.65,True,False,False
7495,2025-03-19,France,55+,paid_search,Android,0.471,True,False,False
7496,2025-03-20,Nigeria,35-44,paid_social,Android,0.259,True,False,False
7497,2025-03-10,Germany,25-34,referral,iOS,0.659,True,True,True
7498,2025-01-28,Germany,35-44,organic,iOS,0.92,False,False,False
7499,2025-02-22,UK,25-34,referral,iOS,0.389,True,True,True
7500,2025-01-19,UK,25-34,referral,iOS,0.454,True,True,True
7501,2025-03-19,Spain,25-34,referral,iOS,0.47,True,True,True
7502,2025-01-08,UK,18-24,affiliate,iOS,0.186,True,False,True
7503,2025-03-08,UK,18-24,referral,Android,0.297,True,True,True
7504,2025-02-16,Ghana,35-44,referral,iOS,0.505,True,True,True
7505,2025-03-10,France,25-34,paid_social,iOS,0.433,True,False,False
7506,2025-02-10,UK,35-44,referral,Android,0.453,True,True,True
7507,2025-01-15,Spain,25-34,affiliate,Android,0.455,True,False,False
7508,2025-03-09,France,35-44,paid_social,Android,0.429,False,False,True
7509,2025-02-26,Ghana,35-44,organic,iOS,0.312,True,False,False
7510,2025-02-11,Spain,35-44,organic,Android,0.528,True,False,False
7511,2025-02-03,UK,25-34,referral,iOS,0.509,True,True,True
7512,2025-01-31,UK,55+,affiliate,Android,0.292,True,False,True
7513,2025-02-13,UK,25-34,organic,Web,0.525,True,False,False
7514,2025-01-24,Spain,35-44,affiliate,Android,0.338,True,False,True
7515,2025-01-26,France,25-34,organic,Web,0.568,True,False,False
7516,2025-01-26,Spain,18-24,paid_search,iOS,0.442,True,False,True
7517,2025-01-02,France,25-34,referral,iOS,0.521,True,True,True
7518,2025-03-25,Germany,25-34,affiliate,iOS,0.482,True,False,True
7519,2025-01-22,UK,25-34,paid_social,iOS,0.44,True,False,False
7520,2025-01-15,UK,25-34,affiliate,iOS,0.509,True,False,True
7521,2025-01-14,Germany,18-24,referral,Web,0.602,True,True,True
7522,2025-03-30,France,55+,referral,Android,0.472,True,True,True
7523,2025-02-12,Nigeria,35-44,referral,Web,0.469,True,True,True
7524,2025-01-30,UK,18-24,paid_search,Android,0.386,True,False,False
7525,2025-02-06,Spain,35-44,organic,Android,0.123,False,False,False
7526,2025-01-08,UK,25-34,organic,Web,0.456,True,False,True
7527,2025-01-29,Spain,35-44,organic,iOS,0.222,True,False,False
7528,2025-01-23,UK,25-34,organic,Android,0.348,True,False,False
7529,2025-03-14,Spain,18-24,organic,Android,0.294,True,False,False
7530,2025-01-06,UK,18-24,organic,Android,0.321,True,False,False
7531,2025-02-08,UK,35-44,paid_social,Android,0.332,True,False,True
7532,2025-03-13,France,35-44,organic,Web,0.537,True,False,False
7533,2025-03-17,Germany,35-44,paid_search,Web,0.51,True,False,False
7534,2025-02-16,Germany,18-24,organic,iOS,0.47,True,False,True
7535,2025-01-21,Germany,35-44,organic,iOS,0.668,True,False,False
7536,2025-01-31,Nigeria,25-34,paid_social,iOS,1.0,True,False,False
7537,2025-01-21,UK,35-44,referral,Android,0.541,True,True,True
7538,2025-03-01,France,25-34,paid_social,iOS,0.613,False,False,True
7539,2025-01-27,Ghana,35-44,paid_social,Android,0.5,True,False,True
7540,2025-02-26,Spain,55+,affiliate,iOS,0.567,True,False,False
7541,2025-03-01,Germany,25-34,paid_social,Web,0.158,True,False,False
7542,2025-03-26,France,35-44,organic,Android,0.0,True,False,False
7543,2025-02-03,UK,25-34,organic,Android,0.069,True,False,True
7544,2025-03-28,France,25-34,paid_social,iOS,0.338,True,False,True
7545,2025-02-06,Germany,25-34,paid_social,Android,0.696,True,False,False
7546,2025-03-03,Spain,35-44,referral,iOS,0.496,True,True,False
7547,2025-03-01,Ghana,25-34,organic,Android,0.38,True,False,False
7548,2025-03-15,UK,18-24,affiliate,Web,0.552,True,False,True
7549,2025-02-12,UK,45-54,paid_social,Android,0.514,True,False,False
7550,2025-03-13,Germany,25-34,affiliate,Web,0.206,True,False,True
7551,2025-02-01,France,35-44,paid_social,iOS,0.534,True,False,False
7552,2025-02-14,Germany,25-34,organic,Android,0.6,True,False,False
7553,2025-02-14,France,25-34,paid_search,Web,0.828,True,False,False
7554,2025-03-05,France,35-44,organic,Android,0.436,True,False,False
7555,2025-02-25,Nigeria,18-24,organic,Web,0.755,True,False,False
7556,2025-01-08,Germany,25-34,referral,Android,0.377,True,True,True
7557,2025-03-14,UK,25-34,paid_search,iOS,0.869,True,False,True
7558,2025-03-10,Germany,45-54,organic,iOS,0.343,True,False,False
7559,2025-01-10,France,25-34,paid_search,Android,0.566,True,False,True
7560,2025-03-28,UK,55+,paid_social,Android,0.502,True,False,True
7561,2025-03-01,UK,35-44,organic,Android,0.718,True,False,False
7562,2025-01-08,Germany,25-34,organic,iOS,0.694,True,False,False
7563,2025-02-14,Spain,25-34,referral,Android,0.262,True,True,True
7564,2025-03-17,Nigeria,18-24,organic,Android,0.389,True,False,False
7565,2025-01-26,Germany,25-34,affiliate,iOS,0.833,True,False,False
7566,2025-03-25,UK,18-24,organic,Android,0.468,True,False,False
7567,2025-02-07,Germany,25-34,paid_social,Web,0.597,True,False,True
7568,2025-01-21,Germany,18-24,paid_social,Android,0.257,True,False,False
7569,2025-02-02,Nigeria,55+,organic,iOS,0.406,True,False,False
7570,2025-02-17,Germany,25-34,paid_social,Android,0.322,True,False,False
7571,2025-03-03,Spain,25-34,paid_search,iOS,0.617,False,False,False
7572,2025-03-25,Nigeria,25-34,paid_search,Android,0.583,True,False,False
7573,2025-01-18,France,18-24,referral,Web,0.67,True,True,True
7574,2025-03-28,UK,25-34,affiliate,Android,0.255,False,False,False
7575,2025-02-17,France,35-44,organic,Android,0.549,True,False,False
7576,2025-01-12,Germany,25-34,paid_social,Android,0.454,True,False,True
7577,2025-03-25,Germany,25-34,organic,iOS,0.01,False,False,True
7578,2025-02-01,Nigeria,35-44,organic,Android,0.533,True,False,False
7579,2025-02-25,UK,18-24,organic,Android,0.683,True,False,False
7580,2025-03-04,Germany,35-44,paid_social,iOS,0.733,True,False,True
7581,2025-01-02,UK,18-24,paid_social,iOS,0.444,True,False,True
7582,2025-01-20,UK,45-54,paid_social,Android,0.599,True,False,True
7583,2025-03-03,France,45-54,affiliate,iOS,0.548,True,False,False
7584,2025-01-30,Spain,35-44,referral,iOS,0.313,True,True,True
7585,2025-01-01,France,18-24,organic,Android,0.289,True,False,False
7586,2025-01-03,Germany,25-34,organic,Web,0.441,True,False,False
7587,2025-03-16,UK,35-44,paid_social,iOS,0.408,True,False,False
7588,2025-01-14,Germany,25-34,paid_search,Android,0.466,True,False,True
7589,2025-01-10,France,25-34,organic,iOS,0.375,True,False,False
7590,2025-02-20,Spain,25-34,organic,iOS,0.488,True,False,False
7591,2025-01-11,France,18-24,paid_search,iOS,0.258,True,False,False
7592,2025-02-28,Ghana,25-34,paid_social,iOS,0.724,True,False,True
7593,2025-02-18,Spain,18-24,paid_social,iOS,0.122,True,False,True
7594,2025-02-28,Germany,35-44,referral,iOS,0.435,True,True,True
7595,2025-02-14,France,25-34,affiliate,Android,0.413,True,False,True
7596,2025-03-12,Spain,18-24,referral,iOS,0.426,False,True,True
7597,2025-02-28,Nigeria,18-24,paid_search,iOS,0.298,True,False,True
7598,2025-02-07,Germany,45-54,paid_social,iOS,0.178,True,False,True
7599,2025-01-02,France,25-34,organic,Android,0.493,True,False,False
7600,2025-01-25,Germany,35-44,affiliate,iOS,0.413,True,False,False
7601,2025-01-12,Spain,35-44,paid_social,Android,0.519,True,False,False
7602,2025-01-02,Nigeria,25-34,organic,Android,0.153,True,False,False
7603,2025-01-25,Nigeria,25-34,paid_social,iOS,0.759,True,False,True
7604,2025-01-19,UK,25-34,paid_search,iOS,0.436,False,False,True
7605,2025-01-07,UK,25-34,affiliate,Android,0.0,True,False,False
7606,2025-01-29,Spain,25-34,organic,Web,0.484,True,False,False
7607,2025-02-15,France,18-24,paid_search,Android,0.365,True,False,True
7608,2025-01-17,Nigeria,45-54,affiliate,iOS,0.246,True,False,True
7609,2025-01-25,Germany,25-34,paid_search,iOS,0.672,True,False,False
7610,2025-01-02,Ghana,18-24,paid_search,iOS,0.617,True,False,False
7611,2025-01-05,Spain,35-44,paid_social,iOS,0.512,True,False,True
7612,2025-01-15,UK,18-24,paid_social,Web,0.464,True,False,True
7613,2025-02-10,UK,25-34,organic,iOS,0.541,True,False,False
7614,2025-03-01,Spain,45-54,organic,iOS,0.166,True,False,True
7615,2025-03-12,UK,35-44,paid_search,iOS,0.485,False,False,False
7616,2025-02-26,Spain,35-44,organic,Android,0.673,True,False,True
7617,2025-02-25,France,25-34,paid_search,Android,0.637,True,False,False
7618,2025-03-26,Germany,25-34,paid_search,iOS,0.261,True,False,False
7619,2025-01-24,UK,18-24,paid_social,iOS,0.483,True,False,False
7620,2025-03-13,Nigeria,25-34,paid_social,iOS,0.248,True,False,False
7621,2025-03-26,Spain,25-34,paid_search,iOS,0.478,True,False,False
7622,2025-02-21,Spain,18-24,organic,Web,0.315,True,False,False
7623,2025-03-17,Spain,18-24,paid_search,Android,0.293,True,False,False
7624,2025-01-13,France,18-24,organic,Android,0.514,True,False,True
7625,2025-03-21,Nigeria,25-34,affiliate,Android,0.319,True,False,False
7626,2025-02-20,France,18-24,organic,Android,0.307,True,False,False
7627,2025-01-20,France,25-34,referral,Android,0.513,False,True,True
7628,2025-01-06,UK,25-34,paid_social,iOS,0.183,True,False,True
7629,2025-03-06,UK,25-34,referral,Android,0.392,True,True,True
7630,2025-02-08,Spain,18-24,referral,Android,0.173,True,True,True
7631,2025-01-28,Germany,25-34,referral,iOS,0.206,True,True,True
7632,2025-02-05,Spain,35-44,paid_social,iOS,0.661,True,False,False
7633,2025-03-31,Nigeria,25-34,organic,Android,0.375,True,False,True
7634,2025-02-08,Germany,25-34,paid_social,Web,0.321,False,False,False
7635,2025-01-08,UK,25-34,organic,iOS,0.603,True,False,False
7636,2025-01-26,Spain,18-24,paid_search,iOS,0.741,True,False,False
7637,2025-01-14,UK,25-34,referral,Android,0.495,True,True,True
7638,2025-03-03,Spain,25-34,paid_social,Android,0.634,True,False,False
7639,2025-03-14,France,25-34,organic,Android,0.351,True,False,False
7640,2025-03-17,Germany,35-44,referral,Web,0.46,True,True,True
7641,2025-02-26,France,35-44,organic,Android,0.451,True,False,False
7642,2025-03-11,France,25-34,referral,iOS,0.508,True,True,True
7643,2025-02-07,Germany,25-34,referral,iOS,0.624,True,True,True
7644,2025-02-26,UK,55+,organic,iOS,0.185,True,False,False
7645,2025-01-10,Germany,25-34,organic,Android,0.29,False,False,False
7646,2025-02-18,Ghana,55+,affiliate,Android,0.363,True,False,False
7647,2025-02-20,UK,35-44,organic,Web,0.275,False,False,False
7648,2025-01-03,Germany,25-34,affiliate,Android,0.491,True,False,False
7649,2025-02-19,UK,18-24,paid_search,Android,0.489,True,False,False
7650,2025-03-07,Germany,18-24,paid_search,iOS,0.461,True,False,False
7651,2025-02-03,UK,35-44,paid_social,iOS,0.378,True,False,True
7652,2025-02-19,Spain,25-34,paid_search,Web,0.693,True,False,False
7653,2025-01-26,UK,35-44,paid_search,Android,0.489,True,False,False
7654,2025-01-25,Spain,25-34,paid_social,Web,0.423,True,False,True
7655,2025-01-12,UK,35-44,paid_search,iOS,0.462,True,False,True
7656,2025-01-30,Germany,35-44,organic,Android,0.584,True,False,False
